game_id,review,votes_funny,votes_up,voted_up,is_recommended,playtime_forever,timestamp_created
사이버펑크 2077,비응신 게임,1,2,False,Not Recommended,1063,1611308411
사이버펑크 2077,유튜브에서 많이 까지만 재미있음...광고만 과하지 않았다면 명작,1,0,True,Recommended,9383,1611291201
사이버펑크 2077,로그랑 결혼하고 싶음,1,4,True,Recommended,94037,1611251457
사이버펑크 2077,"지금은 아직은 구매한걸 후회하지 않습니다. 존버하고 있을께요. 우리 CDPR에서 만든 위쳐3를 생각해봅시다. 말머가리가 켈베로스 같은 버그도 있던 게임 입니다. DLC와 패치로 갓겜이 되었어요. 사펑2077도 DLC와 패치로 갓겜이 될거라 믿습니다. 개발진들이 말한 모든 건물의 문과 사물과 3인칭 시점이 적용되고, 버그가 잡히고 컨텐츠가 늘어난다면 사펑 2077도 갓겜이 될수 있습니다. 그리고 개인적인 바램이지만 GTA5처럼 온라인 플레이도 가능해졌으면 좋겠어요. 시나리오에서만 내 캐릭터와 사이버웨어를 즐기기엔 너무 아깝거든요. 퍼시피카!... 퍼시피카... 발전하는 사펑2077을 기대합니다. 그래서 일단 추천 박습니다. 하지만 아직 구매하지 않은 분들이라면 추이를 좀더 지켜볼 필요는 있다고 생각합니다.",1,1,True,Recommended,1290,1611219464
사이버펑크 2077,솔직히 말해서 욕만 써놓고 싶은데 욕도 아깝다 이젠 이걸 형이랑 나랑 두개를 사서 게임을 했으니 게임 하면 할수록 괜찮아 지겠지 이생각 하면서 게임 했는데 하면 할수록 뭐같음 아 돈 존나 아깝네,1,3,False,Not Recommended,2780,1611156573
사이버펑크 2077,"8년을 기다린 짜장면이 드디어 배달 왔다. 메모가 붙어있길래 봤더니 짜장 소스에 벌레가 들어갔으니 참고하란다,,,, 발 짜장면을 어떻게 짜장 소스 없이 먹어",1,5,False,Not Recommended,5505,1611046003
사이버펑크 2077,갓겜 인정,1,0,True,Recommended,16404,1610894081
사이버펑크 2077,쟤희가 드리는 얙쇽,1,0,False,Not Recommended,404,1610887318
사이버펑크 2077,제가 33시간동안 플레이하면서 몇번 튕겼게요?,1,1,False,Not Recommended,4419,1610706288
사이버펑크 2077,여전하다고 생각합니다 그냥 한마디 요약 소 잃고 외양간 고치기,1,1,False,Not Recommended,5402,1610702772
사이버펑크 2077,Cyber funk 2077 No 2077 Cyberbugs,1,2,False,Not Recommended,10462,1610683775
사이버펑크 2077,"아니 왠만하면 그냥 참고 업데이트 까지 기다리려고 했는데 사과문에서 뭐요?? pc버전은 꽤 좋은 성적으로 출발했습니다??? 지금 사과문 올린 제작자분이 이 게임을 얼리 엑세스로 아시나본데 아니거든요? 얼리 엑세스 아니라구요. 로딩을 없애는 새로운 시도? 그런거 다 좋습니다. 노력했다는건 알겠는데 감히 pc버전에서 좋은 성적을 받았다면서 끝까지 인정 안하려는 모습에 진짜 돌아버릴거 같아서 리뷰 남겨야 겠네요 아주 정말 기본적인 게임 자체를 만들다가 만걸 팔아놓고서 좋은 성적 거뒀다고 자기만족 하시는데 ..저기요, 게임사들 믿고 예약구매 하던 유저 대부분이 cdpr의 지금같은 행보때문에 이제 예약구매 자체가 5 6만원 짜리 도박이라고 생각하게 되었는데 좋은 성적을 거뒀다고 하는 모습이 너무 꼴보기 싫네요. 처음부터 끝까지 유저 기만하는 모습이 정말 아름답습니다",1,1,False,Not Recommended,11667,1610602543
사이버펑크 2077,나만 당할 순 없지,1,0,True,Recommended,878,1610550982
사이버펑크 2077,정말 갓겜입니다 66000원이 전혀 아깝지 아나요 다들 사세요 스토리 최강 무조건 사는게임,1,0,True,Recommended,3697,1610475107
사이버펑크 2077,재밋음 다만 메인 스토리가 너무 짧음,1,0,True,Recommended,8115,1610431355
사이버펑크 2077,"1회차를 약 111시간 걸려서 클리어한게 .. 근성으로 맵에 보이는 습격과 의뢰, 서브퀘스트 등등 깰 수 있는 모든 건 다 깼다. 이 부분 때문에 약 111시간이 걸린듯.. 참고로 그래도 해피엔딩 이라고 해야하나 이걸? 을 봤다. 조금 장황하게 1회차 클리어 소감을 써보자면 일단, 생각보다 나한텐 몰입 깨질만한 큰 버그는 없었다. 처음 조니 시점으로 시작할 때 블랙버그 빼고,, 그 이외엔 약간의 조잡한 버그는 종종 있었지만.. 하지만, 몇몇 스크립트는 조금 허접하게 스크립팅이 되어있었다 예컨데, 일종의 퀘스트가 끝나고 구역을 떠나는 NPC의 차가 일정 부분만 달리고 한없이 서있다던가...등 . 그리고 한글화는 정말 좋았다. GTA처럼 운전 시 자막보느라 이리 치이고 저리 치이는 꼴도 없었고, 전반적으로 좋은 퀄리티. 하지만, 몇몇 오역들이 존재하긴 한다. 예를 들자면, 서브퀘스트 중 b The Passion b 은 b 열정 b 이라고 하기보단 b 수난 b 으로 해야 줄거리와 문맥상 맞을 것 같고, 간혹 뜬금없이 b 안돼! b 라고 해야하는 상황에서 뜬금없이 b 싫어! b 라고 하길래 뭘까 고민했더니 b No b 를 그렇게 번역한 듯.. 웃어야할지 울어야할지 모르겠지만 CDPR의 마케팅을 제대로 본 적이 없어서 애당초 오픈월드나 자유도 있는게임이란 기대가 없이 시작한 게 오히려 나에겐 이득이었을..지도? 나름 정말 꼼꼼하게 파밍할 거 다 찾아다니고 해킹할 거 다 해킹하고 다니는 중에 들었던 생각은 뭔가 숨겨진 것 들이거나 모종의 이유로 접근을 막아둔 곳이 훨씬 많은 것 같은 느낌이었다. 그 이유로는 지하가 존재하지 않을 곳에 지하에 해킹할 것이 투사되어 종종 보이는 점이었는데, 처음엔 버그인 줄 알았지만 특정 부분에서 갈 때마다 지속적으로 표시되는 것을 보니 분명히 있기는 한데.. 정상적으로는 들어갈 수 없는 곳이거나, 입구가 없는 곳도 있어서 종종 당황캐 했다. 각각의 서브퀘들은 깊이가 얕은 것들도 있었지만, 몇몇개는 꽤나 인상적이었다. 이 세계관 내에서 돌아다니다가 언뜻 봤던 것들이 서브퀘에서 간혹 연결되어 진행되는 지점도 있었고, 어떤 퀘스트들은 오히려 나에게 생각해볼만한 거리들을 제공해 주었다. 종합해봤을 때 메인 퀘스트만 달리신 분들께 서브퀘스트를 어느정도 권하고 싶으면서도 권하고 싶지 않기도 하다. 그 이유는, 굳이 안 해도 큰 영향은 없지만, 분명 몇몇 서브퀘스트들은 생각보다 훌륭했었고, 그로 인해 얻은 인물과의 관계가 엔딩때 좀 더 여운을 주기 때문이다 물론 이건 내가 스토리에 나름 몰입을 잘 했었기에 그랬을지도 모르겠다 . 메인 퀘스트는 상대적으로 볼륨감이 조금 적었던 것 같기도 하다 습격, 의뢰, 서브퀘스트를 너무 많이 해서 그런가? 하지만 그래도 이야기의 완결은 잘 지은 것 같은 느낌인지 괜찮았다. 그간 V와 게임 내 캐릭터들에게도 나름 사이버 정이 붙어서 그런지 좀 그리워지는 캐릭터들이 될 것 같다 특히 팬앰은 진짜 다시 보고싶은 캐릭터 . 정리하자면 최소 준 준준갓겜 치는 게임이라 생각 스토리 한정 . 개인적으로는 재밌게 했다. 그 외로는 일단 버그 이슈가 정말 많은데, 버그 좀 제발 빨리 잡고.. 자유도는 그렇다 쳐도, 오픈월드를 표방하고 그렇게 홍보했으면 다양한 컨텐츠들이 더 많아야 할 것 같고 왜 전부 입장불가여 .. 최소 이 두 가지만 제대로 챙기면 더 좋았을 것 같다.",1,9,True,Recommended,6644,1610384416
사이버펑크 2077,1. 컴 사양이 최소한 1080 2070 3060 이상이다 2. 옷이 자기 마음대로 바뀌거나 땅 밑으로 빨려들어가거나 하늘 위로 차가 공중부양을 해도 2077년이니 그러려니 할 수 있다 3. 싱글 스토리만 따지고 오픈월드의 정밀성은 따지지 않겠다 요 3가지만 맞는다면 재밌게 할만하다,1,1,True,Recommended,2168,1610318596
사이버펑크 2077,븅신겜,1,2,False,Not Recommended,1081,1610302877
사이버펑크 2077,이젠 사도 되요. 드디어 돈값합니다. 진작에 버그잡을것이지,1,0,True,Recommended,32197,1610258495
사이버펑크 2077,버그 존나 많아 2077,1,2,False,Not Recommended,3006,1610082098
사이버펑크 2077,빵빵 씨발새끼야! 하지마! 씨발!,1,2,False,Not Recommended,4101,1610073381
사이버펑크 2077,사지마,1,0,False,Not Recommended,4197,1610029073
사이버펑크 2077,진행 가끔 막힐정도로 버그 개심함 스토리 자유도는 곱창났고 전투 난이도 밸런스 개 똥 쓰레기 근데 재밌어서 화남...,1,0,True,Recommended,6466,1609944078
사이버펑크 2077,이거 살 돈으로 폴아웃 시리즈 사셈,1,2,False,Not Recommended,6904,1609918497
사이버펑크 2077,CDPR에서 말한거 다빼고 있음,1,1,False,Not Recommended,10500,1609844095
사이버펑크 2077,위쳐를 기대하고 플레이하면 중 상 Gta를 기대하고 플레이하면 하 일듯 함. 스토리 자체 몰입감이나 그래픽은 괜찮음. 그런데 Gta같은 자유도 높은 오픈월드를 기대하고 하면 좋은 평가가 나올 수 없을 듯 오픈월드 자체는 위쳐때보다도 퇴보한 느낌. 각종 버그들은 말할 필요도 없이 수정되어야 할 부분,1,1,True,Recommended,1873,1609837692
사이버펑크 2077,개씨123발 내가 얼마나 기대했는데 11월달에 예구해서 매일 밤 잘때마다 나의 커마된 자동차와 길거리 댕기는 개 빡대갈 새끼들 대가리를 정화시킬 자123지달린 총으로 길거리를 깽판치는 상상하며 김칫국 5사발을 드링킹 했는데 씨발 그 국에 나를 음모하려는 자가 독을 탔다! 그 자는 바로 좇디피좇!!!! 대충 CDPR이라는 뜻 이 개 씨123발 새끼들은 마케팅은 존나 잘해놓고서 씨123발 게임을 켜봤는데 퀘스트는 한 구역에만 집중되있고 좇같은 전화는 강제로 통화해야 하고 빵빵 씨123발새끼는 몰입감 존123나 깨고 자123지는 보여주지도 않을건데 뭐하러 넣었냐 차라리 그럴 시간에 NPC라 부르기도 아까운 대가리 텅텅빈 시비충 새끼들이나 좀더 신경쓰지 총으로 길거리 깽판치지도 못함 왜냐?! 바로 제일 좇같은 경찰이다. 부패한 경찰은 무슨 아마 2077년에 제일 열심히 일하는 직업군은 경찰일거다. 씨123발 마인크래프트도 아니고 별 뜨자마자 바로 소환되더니 나를 벌집구이로 만들어버림. 개씨123발 이딴 게임에 66000원을 쏟을 바엔 66000원으로 똥이나 닦는게 더 효율적임. 길거리의 화려한 네온 전광판은 무슨 개뿔 동남아 유흥가같은 개좇같은 기독성과 쓸때없이 화려한 도시. 그리고 구석구석은 아르헨티나 판자촌 씨발 그리고 카타나는 무슨 VR로 배는 것보다 못함. 왜 양키들이 칭챙총이라 하는지 조금은 이해감. 왜냐? 칼로 도륙할때 소리가 칭챙총이니까. CDPR은 반성하고 차후에 더욱더 많은 부분을 수정하길 바란다. 그나마 꼽는 장점은 넓은 맵과 그래픽임. 근데 발적화라서 딱히 그래픽도 좋게 보진 않음. 곧있으면 DLC 출시된다하는데 제발 20000원에 모든 버그를 고칠 수 있습니다 이딴것만 아니면 될거 같다. 그리고 야스씬도 별로다. 제발 미션하면 그 건물 다시 못가는 것좀 수정해줬으면 좋겠고 그리고 주디랑 야스하고 싶었는데 씨123발 나 남자라 야스못함. CDPR은 하루빨리 핫픽스 패치때 주디의 성관념을 바꿔라. 여기까지 쓰겠다.,1,2,False,Not Recommended,3567,1609781785
사이버펑크 2077,게임을 샀는데 영화를 보여주더라 진짜 최적화랑 버그만 빼면 스토리랑 게임성은 갓겜이다 님들 여기들어가서 기타치는거보면 손이 다 기타줄 가는거랑 소리랑 같음,1,0,True,Recommended,10444,1609761998
사이버펑크 2077,만들어놓은 부분은 재밋고 안만들어 놓은 부분은 실망스러움.,1,1,True,Recommended,3493,1609752976
사이버펑크 2077,이 발 79시간 해놓고 엔딩 코앞에서 팅구는게 말이냐?,1,0,True,Recommended,6251,1609746744
사이버펑크 2077,아주 막 나쁘지는 않았어 예쁜 대변이랄까,1,0,True,Recommended,10433,1609687229
사이버펑크 2077,50 할인 할때 사셈,1,0,False,Not Recommended,2111,1609682905
사이버펑크 2077,씨 발 사기꾼새끼들 내가 이겜을 예구한게 잘못이네 씨 발...,1,3,False,Not Recommended,8130,1609671181
사이버펑크 2077,"게임 진행을 방해하는 버그에 몰입도를 떨어트리는 요상한 모션,,,, 8년동안 개발한 결과물이 이런건인지 매우 실망함 스토리라인도 별로 와닿지않아서 추천하지는 않겠지만 2020년의 기대작이었던만큼 세일을 하게 된다면 사는걸 추천함",1,0,False,Not Recommended,809,1609652879
사이버펑크 2077,할인 한다고 사면 대 가리 뒤로 깨질꺼 앞으로도 깨짐 평가 상향된 이후 다시 플레이할 예정임,1,0,False,Not Recommended,3204,1609607471
사이버펑크 2077,"버그도 많고, 플레이하다보면 만들다가 엎어진 부분들도 엄청나게 많이 보이지만. 하지만 그럼에도 재미있음",1,0,True,Recommended,18319,1609603154
사이버펑크 2077,나는 재밌는데 옆에서 좆망겜이라고 하면 딱히 반박은 못하겠는 게임,1,1,True,Recommended,1980,1609542949
사이버펑크 2077,솔직히 버그 많음 많음 마음에 안 드는 부분도 많음 약간 많음 그래도 해볼만한 가치가 있는 게임이라고 생각함,1,0,True,Recommended,27820,1609521852
사이버펑크 2077,"단점 요구사양이높음, 버그 연출인지 버그인지 분간이 안감, 전투나 게임 요소들이 만들다 만 느낌 장점 스토리 몰입감과 그래픽 출시전 아가리를 너무 털어놔서 상대적인 저평가 받는게임.....",1,1,True,Recommended,1570,1609520320
사이버펑크 2077,비싸게 구입하였는데...수정패치가 배포되었음에도 버그로 인해 게임진행이 더이상 불가능한 상황이네요. 일정 미션에 다다르면 esc화면에서 커서는 움직이고 마우스 우클릭로 작동하지만 화면이 돌아가질 않습니다. 화면이 좌우 위아래로 돌아가지 않고 종료 재시작 등 어떠한 방법을 써도 해결되지 않습니다.,1,0,False,Not Recommended,4233,1609506934
사이버펑크 2077,좆같지만 재밌다 재밌는데 좆같다,1,0,True,Recommended,3698,1609500687
사이버펑크 2077,우리 사펑이 달라졌어요,1,0,True,Recommended,22994,1609473301
사이버펑크 2077,빵빵 새끼야,1,1,False,Not Recommended,5733,1609471121
사이버펑크 2077,십색히들아 더 잘 만들수 있었잖아,1,1,True,Recommended,12965,1609435032
사이버펑크 2077,명대사 모음집 조니 씨..발 v 씨발! 델라메인 빵빵 씨발 쉐키야! 영문판 bang bang m r f r,1,0,True,Recommended,4807,1609418159
사이버펑크 2077,"버그 풍만 , 재미 풍만",1,0,True,Recommended,5901,1609410686
사이버펑크 2077,돈값못하는 붕신겜 무료 애니 dlc로 갓겜에 등극하다.,1,0,True,Recommended,5525,1609372392
사이버펑크 2077,버그 망겜,1,0,False,Not Recommended,3383,1609325346
사이버펑크 2077,버그만 줄면 할만함,1,0,True,Recommended,16751,1609320485
사이버펑크 2077,환불했음,1,2,False,Not Recommended,150,1609311498
사이버펑크 2077,싸이버버그 2077,1,0,False,Not Recommended,2055,1609301118
사이버펑크 2077,서브퀘스트까지 올클리어 했습니다. 나름 할만한데 기대만큼은 아니었습니다.,1,0,True,Recommended,8451,1609296918
사이버펑크 2077,값어치 함,1,0,True,Recommended,14708,1609267741
사이버펑크 2077,"버그 DLC 출시 이후 만화로 1차 팔아먹고, 2차 DLC로 성공적인 도약",1,0,True,Recommended,9397,1609255871
사이버펑크 2077,난 재밌다,1,0,True,Recommended,9598,1609250516
사이버펑크 2077,진짜 펑크난 게임,1,3,False,Not Recommended,1269,1609163062
사이버펑크 2077,엣지러너 보지마셈 아 보지 말라고,1,0,True,Recommended,5767,1609157437
사이버펑크 2077,V도 씨발 조니도 씨발 너도 씨발 나도 씨발,1,1,False,Not Recommended,7132,1609152594
사이버펑크 2077,데모버전 치고는 완성도가 높네요,1,0,True,Recommended,9097,1609089963
사이버펑크 2077,버그빼면 스토리도 좋고 할만 합니다.,1,1,True,Recommended,12201,1609077603
사이버펑크 2077,재밌당,1,0,True,Recommended,12217,1609063357
사이버펑크 2077,버그가 트오세급 입니다,1,0,False,Not Recommended,3860,1609047164
사이버펑크 2077,재밌습니다. DLC가 기다려지네요.,1,4,True,Recommended,5519,1609018090
사이버펑크 2077,버그가 많긴하지만 할만할 정도임,1,0,True,Recommended,5858,1609009643
사이버펑크 2077,시발버그펑크 2077,1,0,False,Not Recommended,3440,1608959682
사이버펑크 2077,1년뒤에 보자,1,3,False,Not Recommended,8604,1608945741
사이버펑크 2077,"환불못한게 아까워서 완결까지 봤다 전체적으로 게임이 미완성임 gta5처럼 자유도도 높은 배경을 원했지만 현실은 답답 그자체,,,, 제작비와 많은 사람들의 기다림을 생각하면 역대급 망작인듯",1,1,False,Not Recommended,4751,1608944927
사이버펑크 2077,스토리 자체는 나쁘지 않고 겜 분위기도 나쁘지않고 곳곳에 숨겨진 전설무기나 옷같은걸 모으는 재미도 괜찮은데 트레일러나 여러마케팅으로 쌓아둔 기대치엔 확실히 한참 못미치고 별의별 버그가 다있어서 겜 집중해서하는데 자주 몰입을 깨버림 그리고 npc들 능지 상태가 되게 심각하고 맵돌아다니보면 완성되지 않은곳도 보이고 차들이랑 Npc들 스폰되는것도 너무 자주보임 거기다가 그놈에 ncpd들은 실수로 사람치거나 쏘면 내 바로옆에 시야 살짝벗어난곳에서 자꾸 스폰해서 나타나는것도 그렇고 여러가지가 실망스럽긴한데 재밌게는 해서 추천,1,2,True,Recommended,1321,1608906503
사이버펑크 2077,버그가 개많음 버그인지 구별도 안감,1,2,True,Recommended,5230,1608890325
사이버펑크 2077,시작은 창대했으나 그 끝은 미약하리라,1,1,False,Not Recommended,5787,1608822550
사이버펑크 2077,당신이 플레이 중에 참신한 효과 라고 생각한 것들은 버그입니다. 당신이 플레이 중에 버그 라고 생각한 것들도 버그입니다. 이 게임이 진행이 되지 않을 겨우 인벤토리창을 열거나 ESC를 눌러서 가끔 몰입된 기분을 환기 시켜주는 치명적인 단점이 있습니다. 그런데 왜 추천하냐면 드라이빙하는 재미가 있습니다. 특히 오토바이를 추천합니다. 드라이빙은 진심이고 추천 사유는 엄청난 사내 야근 문화를 이겨낸 CDPR의 직원들을 대단하다고 생각하고 추가적인 픽스와 컨텐츠들을 기대하기에 추천합니다. 그러니까 어서 픽스와 추가 컨텐츠를 내놓으십시요. CDPR은 오토바이 로취를 출시하라!,1,0,True,Recommended,7818,1608804985
사이버펑크 2077,기대를 안하면 정말 너무너무 재밌는 게임!! 더빙이 미쳐씀.... 스토리도 체고임... 위쳐와 GTA를 섞은느낌,1,0,True,Recommended,718,1608797197
사이버펑크 2077,"스토리, 게임성 모두 8년이라는 개발기간에는 못미침 개발기간 제외하면 할만한 게임 하지만 너무 많은 버그나 대충만든 엔피씨, 오브젝트 같은게 몰입을 방해함 버그만 고치면 그냥저냥 할만한 게임이지만 지금 상태는 아무도 추천하지 않을 게임",1,0,False,Not Recommended,4186,1608787602
사이버펑크 2077,뭐야 내 육만 육천원 돌려줘요,1,1,False,Not Recommended,2061,1608770456
사이버펑크 2077,"세계관은 독특하지만 나머지 모든게 모자란 게임. 사탐 과목 하나만 2등급, 국영수는 5등급 게임. 요구사양은 사기. 절대 사지 말 것. 메인스토리 20시간 분량. 위처3의 혜자스러웠던 볼륨은 다 날아가고 없다. 2018년부터 다시 개발하다가 결국 개발 기간을 다 못채우고 장렬히 아가리만 털다가 침몰한 게임. 2060에2600, 16gb로 중옵 40도 방어 못하는 게임을 보고 참 많은 생각이 들었고, 다시는 CD PROJEKT RED 게임을 사지 않을 것. 현지화 제외하고 모든것이 낙제점에 가까운 게임.",1,1,False,Not Recommended,1908,1608738357
사이버펑크 2077,뭔가 미구연 된게 너무 많음.. 기대를 너무 한듯... 젤다 했을땐 우와 이것도 되? 사이버펑크 할땐 우와 이것도 안되네? 적어도 시벌 바이크 내릴 때 애니메이션 정도는 넣어줘야되는거 아녀,1,0,False,Not Recommended,1163,1608717270
사이버펑크 2077,지금 말고 dlc나오고 게이머들 리뷰 하면 그때 살지 말지 결정하세요 그때까지는 제가 대신 흑우짓 해드리겟습니다,1,1,True,Recommended,12054,1608701353
사이버펑크 2077,아니 왜 남캐는 주디 배드신 못보는데 tlqkf,1,0,True,Recommended,12336,1608698738
사이버펑크 2077,내가 이딴거 할라고 6만원 질렀나,1,1,False,Not Recommended,4621,1608688176
사이버펑크 2077,"선택의 중요성도 없고, 어짜피 엔딩은 1자형식으로 정해져있고 그래봤자 큰 갈래가 없는것뿐 CDPR 좆같은 사기꾼새끼들 위쳐3정도로도 기대 이게 왜 대체로 긍정적인 평가인지 모르겠음 볼륨도 크지도 않고 그럭저럭수준임",1,1,False,Not Recommended,8398,1608687306
사이버펑크 2077,2077개의 버그,1,0,True,Recommended,14326,1608658094
사이버펑크 2077,버그 망겜 패치해서도 미션 버그 떄문에 진행 못하는 건 똑같네,1,1,False,Not Recommended,6950,1608648384
사이버펑크 2077,버그가 컨텐츠,1,0,True,Recommended,3755,1608645332
사이버펑크 2077,"엄청난 과대광고와 팬덤으로 포장 된, 그럭저럭 할만한 AAA게임. 중간 중간 좋은 느낌을 주는 순간들이 없는 것은 아니지만 스토리, 연출, 전투, 그래픽, 최적화 등 모든 면에서 상당한 헛점이 보인다. 특히 전작인 위쳐3와 비교한다면 퇴보가 명백하다. 하지만 큰 기대를 내려놓는다면 그럭저럭 즐길만은 하다.",1,1,True,Recommended,5041,1608630367
사이버펑크 2077,66천따리 얼액게임 노맨즈보다 더 심함 SF뽕맛때문에 하는거지 사실 그런거 없으면 안하는거 좋고 굳이 하고싶다면 업뎃이 된 후 할인할때나 사샘,1,2,False,Not Recommended,4039,1608622502
사이버펑크 2077,내가 화딱지 나서 주절주절 평가 썼다가 그냥 지우고 짧게 씀. 씨발 하지마!,1,1,True,Recommended,10447,1608614144
사이버펑크 2077,2년 더 개발하고 나왔어야 할 게임 6만6천원내고 과대포장된 얼리억세스게임을 했음,1,0,False,Not Recommended,3177,1608603675
사이버펑크 2077,"사이버 펑크는 죽은 도시다. 상호작용은 없으며 내가 아무리 평판높아도 욕만 먹는다. 가장 충격인건 장례식일때도, 내가 락공연을 멋지게 마치고 내려와도 그 참여자들에게 말걸면 바로 날아오는 쌍욕. 내가 격투 대회 우승 짱이라도 아무도 몰라본다. 전혀 상호작용이 이뤄지지않는 외로운 도시",1,4,False,Not Recommended,2936,1608524490
사이버펑크 2077,저는 팬앰 누나랑 나이트 시티 저 너머로 떠날 겁니다.. 다들 안녕,1,0,True,Recommended,6449,1608523484
사이버펑크 2077,희대의 사기극,1,3,False,Not Recommended,2547,1608514597
사이버펑크 2077,버그 난무 최적화 최악 아직도 개발 중임,1,0,False,Not Recommended,8820,1608468994
사이버펑크 2077,버그가 너무심해서 참고하다 하다 이제는 세이브파일 3일치를 날려먹는 업데이트에 경탄을 금치못해 글을 씁니다. 이딴 게임 6만원에 팔아먹다니 6천원에 팔아도 그냥 항아리게임 하는게 나을듯,1,1,False,Not Recommended,7031,1608462454
사이버펑크 2077,"아, 내 자1지 2개 커스터마이징 어디갔냐고",1,1,True,Recommended,34296,1608462041
사이버펑크 2077,"타 게임 분석서 사펑2077 기존 홍보에서는 뉴타입 오픈월드 게임을 내겠다고 하였으나, 정작 나온 오픈월드 컨텐츠는 유비소프트 오픈월드를 응용 강습 잡입 해킹을 사용해서 다양한 변수를 만드는 환경을 적용하였으나, 세가지 접근 방식과 달리 결과는 한가지로 통일 세가지 스타트 타입은 초반 플레이타임 10분만 차이나는 방식 UI의 구조와 기능은 잘 설계되었으나, 기대효과 부분에서는 심미성이 많이 떨어짐 복잡한 도시의 도로와 스카이 라인을 설계하였으나 이는 오히려 퀘스트 동선의 설계 부분에서 편의성과 시인성이 떨어짐 ex. 고가도로 및 빌딩 내부 퀘스트 지도키 M 을 두번 클릭하였을때, 이전 기능으로 이탈이 아닌 맵 3D화는 오히려 빠른 기능 이탈을 위한 유저들에게 위화감 조성 완성도가 본래 계획한 공정률의 90 미만으로 보임 업데이트를 통해 이슈를 해결하려 한 듯 하나 P1, S1급 리스크가 터지는데도 QA를 통과시킨게 이해가지 않음 8년동안 프로젝트 메달려있느라 수고했다. 아트팀, 스토리 작가팀 빼고 나머지 다 엎드려라. 특히 마케팅팀은 대가리 박고 있어라.",1,0,False,Not Recommended,7107,1608425672
사이버펑크 2077,"이 게임은 아나킨 같은 게임입니다 얘가 큰 일을 해낼거라는 기대를 한몸에 받으며 자랐는데 거기에 자아도취해서 뻘짓만 하다 하이그라운드 당한 머저리 같은 새끼요 용암에 구워진 오체불만족 시체로 남을지, 개씹간지 터지는 은하계의 공포가 될지는 앞으로 하기 나름. 하여튼 지금은 함량미달입니다. 반년쯤 뒤에 보고 많이 고쳐졌다 싶음 그때 고려해보세요. 2021 08 02 반년이 넘게 지났지만 여전하네여 그냥 사지 마십쇼",1,0,False,Not Recommended,23060,1608410440
사이버펑크 2077,개씨발앰뒤겜사지마요,1,0,False,Not Recommended,3865,1608391470
사이버펑크 2077,아 게임 콘텐츠 겁나 없네,1,0,True,Recommended,10056,1608390522
사이버펑크 2077,조옹오은 아침입니다!!!! 나이트으으으 씌띠!!,1,0,True,Recommended,19149,1608375695
사이버펑크 2077,프로그램.,1,1,False,Not Recommended,3434,1608374213
사이버펑크 2077,기대를 하니깐 실망을 하는 거다,1,2,True,Recommended,10021,1608360850
사이버펑크 2077,"위쳐3 유비식 오픈월드 짬뽕의 게임 고퀄의 더빙, 메인 스토리 라인과 몇몇 서브퀘 스토리는 상당히 흥미롭고 몰입이 되려던 찰나에 개같이 많은 버그들로 몰입하는데 사이버 태클을 씨게 걸어버린다 의도한 건지 사펑2077 컨셉 때문인지 몇몇 버그는 이게 버그인지 연출인지 구분이 되지 않고 전투 자체는 부족하지도 그렇다고 우와 할 정도까진 아닌 딱 적당한 정도 GTA같은 오픈월드를 기대했다면 상당히 실망할 가능성이 높고 그냥 CDPR식 게임중 하나이고 거기에 수많은 버그가 첨가된 게임이다 개발기간 8년에 비해 상당히 실망적이고 결함이 많은 게임",1,2,False,Not Recommended,4765,1608356829
다크 소울3,"구입하고 이제 100시간정도 플레이를 했는데요 정말 쉽고 캐주얼한 게임입니다. 다른 어려운 게임에 지친 분들이나 일상에 지친 분들이 기분전환을 하기 위해 딱 좋은 선택이겠어요. 4 5세 어린이용 퍼즐정도를 생각하시면 될 것 같아요. 지금 시작해 보세요. 특유의 밝은 분위기와 경쾌한 사운드, 그리고 가벼우면서도 이해하기 편안한 스토리가 일품인 게임입니다. 부담없이 즐기시고 색색이 알록달록한 설리번의 뒷뜰에서 만나요!!",397,316,True,Recommended,22397,1490012936
다크 소울3,군다 개새끼,385,176,False,Not Recommended,8317,1592031428
다크 소울3,"안녕하세요. 저는 이 게임을 깨는데 2년이 걸린 사람입니다 저는 이 게임을 시작할 때 분명 26살이었는데 지금은 28살입니다. 다행히 29살이 되기전에 깼어요. 이 겜은 엄청 어려워서 초반에 넘 힘들지만, 나중에 한마리씩 잡다보면 또 성취감이 있어서 재미있어요. 하지만 방송을 키지 않고 하시는게 좋아요. 왜냐면 사람들이 못됐기때문입니다. 중간에 파밍하거나 자잘한 보스를 잡는건 좀 재미있어요. 제일 재미가 없는거는 용 사냥꾼 갑주입니다 그 놈을 조심하세요. 방금도 망자가 제 성질을 건드렸어요 다들 성격이 나빠지지않게 조심하시길바랍니다. 그리고 2번이나 시도하다가 도망쳤는데 다들 마지막까지 엔딩 꼭보세요. 깨고나니깐 기분은 좋네요 삭제하고 다시는 안할랍니다 10월 11일 드뎌 56시간만에 1회차 엔딩봄 호 !",355,297,True,Recommended,3425,1570852839
